Computer,DeleteStatus,CreatedDateTime,ObjectID,DeviceID
DuplicateDevice328,,2021-05-27T03:12:13Z,5b82c0ef-dcb0-49b8-8837-e810dcdd19c3,00bd0866-4e87-4d44-9a50-ebbed9a8436e
DuplicateDevice328,Do Not Delete,2021-05-27T03:12:28Z,d2cf5490-61f4-4fde-8a85-972cfd38ac41,5a02de52-22b2-484e-9a1a-f1b5984fa140
DuplicateDevice328,,2021-05-27T03:12:02Z,f290bc77-759c-49ad-872c-b82c1ab9034d,83a72ba0-e81a-4cef-a82b-3b1c748c5673
DuplicateDevice328,,2021-05-27T03:12:19Z,a9eff844-6ceb-43ce-a64b-b96ff0c40a7f,21f41d26-6c58-4f6f-97dd-6bd8c4dbeb0a
DuplicateDevice328,,2021-05-27T03:12:04Z,756d59e8-e25e-4c94-95fa-7b75d77b4f76,5ee8e9fa-30cd-4828-9121-5d6b8134e4ea
DuplicateDevice328,,2021-05-27T03:12:24Z,568a77ed-f2b4-4c2a-8275-8b0aa59a4394,35fe622f-df47-44eb-8e1b-1b9cb200906d
DuplicateDevice328,,2021-05-27T03:12:15Z,050e6b86-a4dd-4b4f-9df9-fa83b26b5a96,7c4ce83b-b6b0-4a53-9adb-b6a65edfc8f8
DuplicateDevice328,,2021-05-27T03:12:06Z,1c5954f9-7b5e-4bab-a77d-dcc376d91d8e,4c3ca68c-81f8-47ca-aa3f-30e3699b4e67
DuplicateDevice328,,2021-05-27T03:12:17Z,43728317-84e1-4bc7-8c51-79af41b3d857,7cd31a98-36d4-4dc2-ba5e-e4c1f10c8e7f
DuplicateDevice328,,2021-05-27T03:12:26Z,321ba290-658f-467d-aaa9-9959e1f77afe,9e8059b5-84f0-4630-b680-5b1e166b04d6
DuplicateDevice232,,2021-05-27T02:23:25Z,03761e5a-8e4f-44e2-b8c3-6a1d4d3ea40e,ef89887c-f93e-4ef4-8093-93659d9752e0
DuplicateDevice232,Do Not Delete,2021-05-27T02:23:53Z,4a5b5dd9-0174-44f0-989a-aeb6bcd40507,26e7e1a0-44dc-4938-93c4-d0b968d4e74a
